ts,date,year,month,day,hour,minute,tz,hour_cer,day_cer
2009-01-07 18:00:00+00:00,2009-01-07,2009,1,7,18,0,GMT,37,7
2009-01-07 18:30:00+00:00,2009-01-07,2009,1,7,18,30,GMT,38,7
2009-01-07 19:00:00+00:00,2009-01-07,2009,1,7,19,0,GMT,39,7
2009-01-07 19:30:00+00:00,2009-01-07,2009,1,7,19,30,GMT,40,7
2009-01-07 20:00:00+00:00,2009-01-07,2009,1,7,20,0,GMT,41,7
2009-01-07 20:30:00+00:00,2009-01-07,2009,1,7,20,30,GMT,42,7
2009-01-07 21:00:00+00:00,2009-01-07,2009,1,7,21,0,GMT,43,7
2009-01-07 21:30:00+00:00,2009-01-07,2009,1,7,21,30,GMT,44,7
2009-01-07 22:00:00+00:00,2009-01-07,2009,1,7,22,0,GMT,45,7
2009-01-07 22:30:00+00:00,2009-01-07,2009,1,7,22,30,GMT,46,7
2009-01-07 23:00:00+00:00,2009-01-07,2009,1,7,23,0,GMT,47,7
2009-01-07 23:30:00+00:00,2009-01-07,2009,1,7,23,30,GMT,48,7
2009-01-08 00:00:00+00:00,2009-01-08,2009,1,8,0,0,GMT,1,8
2009-01-08 00:30:00+00:00,2009-01-08,2009,1,8,0,30,GMT,2,8
2009-01-08 01:00:00+00:00,2009-01-08,2009,1,8,1,0,GMT,3,8
2009-01-08 01:30:00+00:00,2009-01-08,2009,1,8,1,30,GMT,4,8
2009-01-08 02:00:00+00:00,2009-01-08,2009,1,8,2,0,GMT,5,8
2009-01-08 02:30:00+00:00,2009-01-08,2009,1,8,2,30,GMT,6,8
2009-01-08 03:00:00+00:00,2009-01-08,2009,1,8,3,0,GMT,7,8
2009-01-08 03:30:00+00:00,2009-01-08,2009,1,8,3,30,GMT,8,8
2009-01-08 04:00:00+00:00,2009-01-08,2009,1,8,4,0,GMT,9,8
2009-01-08 04:30:00+00:00,2009-01-08,2009,1,8,4,30,GMT,10,8
2009-01-08 05:00:00+00:00,2009-01-08,2009,1,8,5,0,GMT,11,8
2009-01-08 05:30:00+00:00,2009-01-08,2009,1,8,5,30,GMT,12,8
2009-01-08 06:00:00+00:00,2009-01-08,2009,1,8,6,0,GMT,13,8
2009-01-08 06:30:00+00:00,2009-01-08,2009,1,8,6,30,GMT,14,8
2009-01-08 07:00:00+00:00,2009-01-08,2009,1,8,7,0,GMT,15,8
2009-01-08 07:30:00+00:00,2009-01-08,2009,1,8,7,30,GMT,16,8
2009-01-08 08:00:00+00:00,2009-01-08,2009,1,8,8,0,GMT,17,8
2009-01-08 08:30:00+00:00,2009-01-08,2009,1,8,8,30,GMT,18,8
2009-01-08 09:00:00+00:00,2009-01-08,2009,1,8,9,0,GMT,19,8
2009-01-08 09:30:00+00:00,2009-01-08,2009,1,8,9,30,GMT,20,8
2009-01-08 10:00:00+00:00,2009-01-08,2009,1,8,10,0,GMT,21,8
2009-01-08 10:30:00+00:00,2009-01-08,2009,1,8,10,30,GMT,22,8
2009-01-08 11:00:00+00:00,2009-01-08,2009,1,8,11,0,GMT,23,8
2009-01-08 11:30:00+00:00,2009-01-08,2009,1,8,11,30,GMT,24,8
2009-01-08 12:00:00+00:00,2009-01-08,2009,1,8,12,0,GMT,25,8
2009-01-08 12:30:00+00:00,2009-01-08,2009,1,8,12,30,GMT,26,8
2009-01-08 13:00:00+00:00,2009-01-08,2009,1,8,13,0,GMT,27,8
2009-01-08 13:30:00+00:00,2009-01-08,2009,1,8,13,30,GMT,28,8
2009-01-08 14:00:00+00:00,2009-01-08,2009,1,8,14,0,GMT,29,8
2009-01-08 14:30:00+00:00,2009-01-08,2009,1,8,14,30,GMT,30,8
2009-01-08 15:00:00+00:00,2009-01-08,2009,1,8,15,0,GMT,31,8
2009-01-08 15:30:00+00:00,2009-01-08,2009,1,8,15,30,GMT,32,8
2009-01-08 16:00:00+00:00,2009-01-08,2009,1,8,16,0,GMT,33,8
2009-01-08 16:30:00+00:00,2009-01-08,2009,1,8,16,30,GMT,34,8
2009-01-08 17:00:00+00:00,2009-01-08,2009,1,8,17,0,GMT,35,8
2009-01-08 17:30:00+00:00,2009-01-08,2009,1,8,17,30,GMT,36,8
2009-01-08 18:00:00+00:00,2009-01-08,2009,1,8,18,0,GMT,37,8
2009-01-08 18:30:00+00:00,2009-01-08,2009,1,8,18,30,GMT,38,8
2009-01-08 19:00:00+00:00,2009-01-08,2009,1,8,19,0,GMT,39,8
2009-01-08 19:30:00+00:00,2009-01-08,2009,1,8,19,30,GMT,40,8
2009-01-08 20:00:00+00:00,2009-01-08,2009,1,8,20,0,GMT,41,8
2009-01-08 20:30:00+00:00,2009-01-08,2009,1,8,20,30,GMT,42,8
2009-01-08 21:00:00+00:00,2009-01-08,2009,1,8,21,0,GMT,43,8
2009-01-08 21:30:00+00:00,2009-01-08,2009,1,8,21,30,GMT,44,8
2009-01-08 22:00:00+00:00,2009-01-08,2009,1,8,22,0,GMT,45,8
2009-01-08 22:30:00+00:00,2009-01-08,2009,1,8,22,30,GMT,46,8
2009-01-08 23:00:00+00:00,2009-01-08,2009,1,8,23,0,GMT,47,8
2009-01-08 23:30:00+00:00,2009-01-08,2009,1,8,23,30,GMT,48,8
2009-01-09 00:00:00+00:00,2009-01-09,2009,1,9,0,0,GMT,1,9
2009-01-09 00:30:00+00:00,2009-01-09,2009,1,9,0,30,GMT,2,9
2009-01-09 01:00:00+00:00,2009-01-09,2009,1,9,1,0,GMT,3,9
2009-01-09 01:30:00+00:00,2009-01-09,2009,1,9,1,30,GMT,4,9
2009-01-09 02:00:00+00:00,2009-01-09,2009,1,9,2,0,GMT,5,9
2009-01-09 02:30:00+00:00,2009-01-09,2009,1,9,2,30,GMT,6,9
2009-01-09 03:00:00+00:00,2009-01-09,2009,1,9,3,0,GMT,7,9
2009-01-09 03:30:00+00:00,2009-01-09,2009,1,9,3,30,GMT,8,9
2009-01-09 04:00:00+00:00,2009-01-09,2009,1,9,4,0,GMT,9,9
2009-01-09 04:30:00+00:00,2009-01-09,2009,1,9,4,30,GMT,10,9
2009-01-09 05:00:00+00:00,2009-01-09,2009,1,9,5,0,GMT,11,9
2009-01-09 05:30:00+00:00,2009-01-09,2009,1,9,5,30,GMT,12,9
2009-01-09 06:00:00+00:00,2009-01-09,2009,1,9,6,0,GMT,13,9
2009-01-09 06:30:00+00:00,2009-01-09,2009,1,9,6,30,GMT,14,9
2009-01-09 07:00:00+00:00,2009-01-09,2009,1,9,7,0,GMT,15,9
2009-01-09 07:30:00+00:00,2009-01-09,2009,1,9,7,30,GMT,16,9
2009-01-09 08:00:00+00:00,2009-01-09,2009,1,9,8,0,GMT,17,9
2009-01-09 08:30:00+00:00,2009-01-09,2009,1,9,8,30,GMT,18,9
2009-01-09 09:00:00+00:00,2009-01-09,2009,1,9,9,0,GMT,19,9
2009-01-09 09:30:00+00:00,2009-01-09,2009,1,9,9,30,GMT,20,9
2009-01-09 10:00:00+00:00,2009-01-09,2009,1,9,10,0,GMT,21,9
2009-01-09 10:30:00+00:00,2009-01-09,2009,1,9,10,30,GMT,22,9
2009-01-09 11:00:00+00:00,2009-01-09,2009,1,9,11,0,GMT,23,9
2009-01-09 11:30:00+00:00,2009-01-09,2009,1,9,11,30,GMT,24,9
2009-01-09 12:00:00+00:00,2009-01-09,2009,1,9,12,0,GMT,25,9
2009-01-09 12:30:00+00:00,2009-01-09,2009,1,9,12,30,GMT,26,9
2009-01-09 13:00:00+00:00,2009-01-09,2009,1,9,13,0,GMT,27,9
2009-01-09 13:30:00+00:00,2009-01-09,2009,1,9,13,30,GMT,28,9
2009-01-09 14:00:00+00:00,2009-01-09,2009,1,9,14,0,GMT,29,9
2009-01-09 14:30:00+00:00,2009-01-09,2009,1,9,14,30,GMT,30,9
2009-01-09 15:00:00+00:00,2009-01-09,2009,1,9,15,0,GMT,31,9
2009-01-09 15:30:00+00:00,2009-01-09,2009,1,9,15,30,GMT,32,9
2009-01-09 16:00:00+00:00,2009-01-09,2009,1,9,16,0,GMT,33,9
2009-01-09 16:30:00+00:00,2009-01-09,2009,1,9,16,30,GMT,34,9
2009-01-09 17:00:00+00:00,2009-01-09,2009,1,9,17,0,GMT,35,9
2009-01-09 17:30:00+00:00,2009-01-09,2009,1,9,17,30,GMT,36,9
2009-01-09 18:00:00+00:00,2009-01-09,2009,1,9,18,0,GMT,37,9
2009-01-09 18:30:00+00:00,2009-01-09,2009,1,9,18,30,GMT,38,9
2009-01-09 19:00:00+00:00,2009-01-09,2009,1,9,19,0,GMT,39,9
2009-01-09 19:30:00+00:00,2009-01-09,2009,1,9,19,30,GMT,40,9
2009-01-09 20:00:00+00:00,2009-01-09,2009,1,9,20,0,GMT,41,9
2009-01-09 20:30:00+00:00,2009-01-09,2009,1,9,20,30,GMT,42,9
2009-01-09 21:00:00+00:00,2009-01-09,2009,1,9,21,0,GMT,43,9
2009-01-09 21:30:00+00:00,2009-01-09,2009,1,9,21,30,GMT,44,9
2009-01-09 22:00:00+00:00,2009-01-09,2009,1,9,22,0,GMT,45,9
2009-01-09 22:30:00+00:00,2009-01-09,2009,1,9,22,30,GMT,46,9
2009-01-09 23:00:00+00:00,2009-01-09,2009,1,9,23,0,GMT,47,9
2009-01-09 23:30:00+00:00,2009-01-09,2009,1,9,23,30,GMT,48,9
2009-01-10 00:00:00+00:00,2009-01-10,2009,1,10,0,0,GMT,1,10
2009-01-10 00:30:00+00:00,2009-01-10,2009,1,10,0,30,GMT,2,10
2009-01-10 01:00:00+00:00,2009-01-10,2009,1,10,1,0,GMT,3,10
2009-01-10 01:30:00+00:00,2009-01-10,2009,1,10,1,30,GMT,4,10
2009-01-10 02:00:00+00:00,2009-01-10,2009,1,10,2,0,GMT,5,10
2009-01-10 02:30:00+00:00,2009-01-10,2009,1,10,2,30,GMT,6,10
2009-01-10 03:00:00+00:00,2009-01-10,2009,1,10,3,0,GMT,7,10
2009-01-10 03:30:00+00:00,2009-01-10,2009,1,10,3,30,GMT,8,10
2009-01-10 04:00:00+00:00,2009-01-10,2009,1,10,4,0,GMT,9,10
2009-01-10 04:30:00+00:00,2009-01-10,2009,1,10,4,30,GMT,10,10
2009-01-10 05:00:00+00:00,2009-01-10,2009,1,10,5,0,GMT,11,10
2009-01-10 05:30:00+00:00,2009-01-10,2009,1,10,5,30,GMT,12,10
2009-01-10 06:00:00+00:00,2009-01-10,2009,1,10,6,0,GMT,13,10
2009-01-10 06:30:00+00:00,2009-01-10,2009,1,10,6,30,GMT,14,10
2009-01-10 07:00:00+00:00,2009-01-10,2009,1,10,7,0,GMT,15,10
2009-01-10 07:30:00+00:00,2009-01-10,2009,1,10,7,30,GMT,16,10
2009-01-10 08:00:00+00:00,2009-01-10,2009,1,10,8,0,GMT,17,10
2009-01-10 08:30:00+00:00,2009-01-10,2009,1,10,8,30,GMT,18,10
2009-01-10 09:00:00+00:00,2009-01-10,2009,1,10,9,0,GMT,19,10
2009-01-10 09:30:00+00:00,2009-01-10,2009,1,10,9,30,GMT,20,10
2009-01-10 10:00:00+00:00,2009-01-10,2009,1,10,10,0,GMT,21,10
2009-01-10 10:30:00+00:00,2009-01-10,2009,1,10,10,30,GMT,22,10
2009-01-10 11:00:00+00:00,2009-01-10,2009,1,10,11,0,GMT,23,10
2009-01-10 11:30:00+00:00,2009-01-10,2009,1,10,11,30,GMT,24,10
2009-01-10 12:00:00+00:00,2009-01-10,2009,1,10,12,0,GMT,25,10
2009-01-10 12:30:00+00:00,2009-01-10,2009,1,10,12,30,GMT,26,10
2009-01-10 13:00:00+00:00,2009-01-10,2009,1,10,13,0,GMT,27,10
2009-01-10 13:30:00+00:00,2009-01-10,2009,1,10,13,30,GMT,28,10
2009-01-10 14:00:00+00:00,2009-01-10,2009,1,10,14,0,GMT,29,10
2009-01-10 14:30:00+00:00,2009-01-10,2009,1,10,14,30,GMT,30,10
2009-01-10 15:00:00+00:00,2009-01-10,2009,1,10,15,0,GMT,31,10
2009-01-10 15:30:00+00:00,2009-01-10,2009,1,10,15,30,GMT,32,10
2009-01-10 16:00:00+00:00,2009-01-10,2009,1,10,16,0,GMT,33,10
2009-01-10 16:30:00+00:00,2009-01-10,2009,1,10,16,30,GMT,34,10
2009-01-10 17:00:00+00:00,2009-01-10,2009,1,10,17,0,GMT,35,10
2009-01-10 17:30:00+00:00,2009-01-10,2009,1,10,17,30,GMT,36,10
2009-01-10 18:00:00+00:00,2009-01-10,2009,1,10,18,0,GMT,37,10
2009-01-10 18:30:00+00:00,2009-01-10,2009,1,10,18,30,GMT,38,10
2009-01-10 19:00:00+00:00,2009-01-10,2009,1,10,19,0,GMT,39,10
2009-01-10 19:30:00+00:00,2009-01-10,2009,1,10,19,30,GMT,40,10
2009-01-10 20:00:00+00:00,2009-01-10,2009,1,10,20,0,GMT,41,10
2009-01-10 20:30:00+00:00,2009-01-10,2009,1,10,20,30,GMT,42,10
2009-01-10 21:00:00+00:00,2009-01-10,2009,1,10,21,0,GMT,43,10
2009-01-10 21:30:00+00:00,2009-01-10,2009,1,10,21,30,GMT,44,10
2009-01-10 22:00:00+00:00,2009-01-10,2009,1,10,22,0,GMT,45,10
2009-01-10 22:30:00+00:00,2009-01-10,2009,1,10,22,30,GMT,46,10
2009-01-10 23:00:00+00:00,2009-01-10,2009,1,10,23,0,GMT,47,10
2009-01-10 23:30:00+00:00,2009-01-10,2009,1,10,23,30,GMT,48,10
2009-01-11 00:00:00+00:00,2009-01-11,2009,1,11,0,0,GMT,1,11
2009-01-11 00:30:00+00:00,2009-01-11,2009,1,11,0,30,GMT,2,11
2009-01-11 01:00:00+00:00,2009-01-11,2009,1,11,1,0,GMT,3,11
2009-01-11 01:30:00+00:00,2009-01-11,2009,1,11,1,30,GMT,4,11
2009-01-11 02:00:00+00:00,2009-01-11,2009,1,11,2,0,GMT,5,11
2009-01-11 02:30:00+00:00,2009-01-11,2009,1,11,2,30,GMT,6,11
2009-01-11 03:00:00+00:00,2009-01-11,2009,1,11,3,0,GMT,7,11
2009-01-11 03:30:00+00:00,2009-01-11,2009,1,11,3,30,GMT,8,11
2009-01-11 04:00:00+00:00,2009-01-11,2009,1,11,4,0,GMT,9,11
2009-01-11 04:30:00+00:00,2009-01-11,2009,1,11,4,30,GMT,10,11
2009-01-11 05:00:00+00:00,2009-01-11,2009,1,11,5,0,GMT,11,11
2009-01-11 05:30:00+00:00,2009-01-11,2009,1,11,5,30,GMT,12,11
2009-01-11 06:00:00+00:00,2009-01-11,2009,1,11,6,0,GMT,13,11
2009-01-11 06:30:00+00:00,2009-01-11,2009,1,11,6,30,GMT,14,11
2009-01-11 07:00:00+00:00,2009-01-11,2009,1,11,7,0,GMT,15,11
2009-01-11 07:30:00+00:00,2009-01-11,2009,1,11,7,30,GMT,16,11
2009-01-11 08:00:00+00:00,2009-01-11,2009,1,11,8,0,GMT,17,11
2009-01-11 08:30:00+00:00,2009-01-11,2009,1,11,8,30,GMT,18,11
2009-01-11 09:00:00+00:00,2009-01-11,2009,1,11,9,0,GMT,19,11
2009-01-11 09:30:00+00:00,2009-01-11,2009,1,11,9,30,GMT,20,11
2009-01-11 10:00:00+00:00,2009-01-11,2009,1,11,10,0,GMT,21,11
2009-01-11 10:30:00+00:00,2009-01-11,2009,1,11,10,30,GMT,22,11
2009-01-11 11:00:00+00:00,2009-01-11,2009,1,11,11,0,GMT,23,11
2009-01-11 11:30:00+00:00,2009-01-11,2009,1,11,11,30,GMT,24,11
2009-01-11 12:00:00+00:00,2009-01-11,2009,1,11,12,0,GMT,25,11
2009-01-11 12:30:00+00:00,2009-01-11,2009,1,11,12,30,GMT,26,11
2009-01-11 13:00:00+00:00,2009-01-11,2009,1,11,13,0,GMT,27,11
2009-01-11 13:30:00+00:00,2009-01-11,2009,1,11,13,30,GMT,28,11
2009-01-11 14:00:00+00:00,2009-01-11,2009,1,11,14,0,GMT,29,11
2009-01-11 14:30:00+00:00,2009-01-11,2009,1,11,14,30,GMT,30,11
2009-01-11 15:00:00+00:00,2009-01-11,2009,1,11,15,0,GMT,31,11
2009-01-11 15:30:00+00:00,2009-01-11,2009,1,11,15,30,GMT,32,11
2009-01-11 16:00:00+00:00,2009-01-11,2009,1,11,16,0,GMT,33,11
2009-01-11 16:30:00+00:00,2009-01-11,2009,1,11,16,30,GMT,34,11
2009-01-11 17:00:00+00:00,2009-01-11,2009,1,11,17,0,GMT,35,11
2009-01-11 17:30:00+00:00,2009-01-11,2009,1,11,17,30,GMT,36,11
2009-01-11 18:00:00+00:00,2009-01-11,2009,1,11,18,0,GMT,37,11
2009-01-11 18:30:00+00:00,2009-01-11,2009,1,11,18,30,GMT,38,11
2009-01-11 19:00:00+00:00,2009-01-11,2009,1,11,19,0,GMT,39,11
2009-01-11 19:30:00+00:00,2009-01-11,2009,1,11,19,30,GMT,40,11
2009-01-11 20:00:00+00:00,2009-01-11,2009,1,11,20,0,GMT,41,11
2009-01-11 20:30:00+00:00,2009-01-11,2009,1,11,20,30,GMT,42,11
2009-01-11 21:00:00+00:00,2009-01-11,2009,1,11,21,0,GMT,43,11
2009-01-11 21:30:00+00:00,2009-01-11,2009,1,11,21,30,GMT,44,11
2009-01-11 22:00:00+00:00,2009-01-11,2009,1,11,22,0,GMT,45,11
2009-01-11 22:30:00+00:00,2009-01-11,2009,1,11,22,30,GMT,46,11
2009-01-11 23:00:00+00:00,2009-01-11,2009,1,11,23,0,GMT,47,11
2009-01-11 23:30:00+00:00,2009-01-11,2009,1,11,23,30,GMT,48,11
2009-01-12 00:00:00+00:00,2009-01-12,2009,1,12,0,0,GMT,1,12
2009-01-12 00:30:00+00:00,2009-01-12,2009,1,12,0,30,GMT,2,12
2009-01-12 01:00:00+00:00,2009-01-12,2009,1,12,1,0,GMT,3,12
2009-01-12 01:30:00+00:00,2009-01-12,2009,1,12,1,30,GMT,4,12
2009-01-12 02:00:00+00:00,2009-01-12,2009,1,12,2,0,GMT,5,12
2009-01-12 02:30:00+00:00,2009-01-12,2009,1,12,2,30,GMT,6,12
2009-01-12 03:00:00+00:00,2009-01-12,2009,1,12,3,0,GMT,7,12
2009-01-12 03:30:00+00:00,2009-01-12,2009,1,12,3,30,GMT,8,12
2009-01-12 04:00:00+00:00,2009-01-12,2009,1,12,4,0,GMT,9,12
2009-01-12 04:30:00+00:00,2009-01-12,2009,1,12,4,30,GMT,10,12
2009-01-12 05:00:00+00:00,2009-01-12,2009,1,12,5,0,GMT,11,12
2009-01-12 05:30:00+00:00,2009-01-12,2009,1,12,5,30,GMT,12,12
2009-01-12 06:00:00+00:00,2009-01-12,2009,1,12,6,0,GMT,13,12
2009-01-12 06:30:00+00:00,2009-01-12,2009,1,12,6,30,GMT,14,12
2009-01-12 07:00:00+00:00,2009-01-12,2009,1,12,7,0,GMT,15,12
2009-01-12 07:30:00+00:00,2009-01-12,2009,1,12,7,30,GMT,16,12
2009-01-12 08:00:00+00:00,2009-01-12,2009,1,12,8,0,GMT,17,12
2009-01-12 08:30:00+00:00,2009-01-12,2009,1,12,8,30,GMT,18,12
2009-01-12 09:00:00+00:00,2009-01-12,2009,1,12,9,0,GMT,19,12
2009-01-12 09:30:00+00:00,2009-01-12,2009,1,12,9,30,GMT,20,12
2009-01-12 10:00:00+00:00,2009-01-12,2009,1,12,10,0,GMT,21,12
2009-01-12 10:30:00+00:00,2009-01-12,2009,1,12,10,30,GMT,22,12
2009-01-12 11:00:00+00:00,2009-01-12,2009,1,12,11,0,GMT,23,12
2009-01-12 11:30:00+00:00,2009-01-12,2009,1,12,11,30,GMT,24,12
2009-01-12 12:00:00+00:00,2009-01-12,2009,1,12,12,0,GMT,25,12
2009-01-12 12:30:00+00:00,2009-01-12,2009,1,12,12,30,GMT,26,12
2009-01-12 13:00:00+00:00,2009-01-12,2009,1,12,13,0,GMT,27,12
2009-01-12 13:30:00+00:00,2009-01-12,2009,1,12,13,30,GMT,28,12
2009-01-12 14:00:00+00:00,2009-01-12,2009,1,12,14,0,GMT,29,12
2009-01-12 14:30:00+00:00,2009-01-12,2009,1,12,14,30,GMT,30,12
2009-01-12 15:00:00+00:00,2009-01-12,2009,1,12,15,0,GMT,31,12
2009-01-12 15:30:00+00:00,2009-01-12,2009,1,12,15,30,GMT,32,12
2009-01-12 16:00:00+00:00,2009-01-12,2009,1,12,16,0,GMT,33,12
2009-01-12 16:30:00+00:00,2009-01-12,2009,1,12,16,30,GMT,34,12
2009-01-12 17:00:00+00:00,2009-01-12,2009,1,12,17,0,GMT,35,12
2009-01-12 17:30:00+00:00,2009-01-12,2009,1,12,17,30,GMT,36,12
2009-01-12 18:00:00+00:00,2009-01-12,2009,1,12,18,0,GMT,37,12
2009-01-12 18:30:00+00:00,2009-01-12,2009,1,12,18,30,GMT,38,12
2009-01-12 19:00:00+00:00,2009-01-12,2009,1,12,19,0,GMT,39,12
2009-01-12 19:30:00+00:00,2009-01-12,2009,1,12,19,30,GMT,40,12
2009-01-12 20:00:00+00:00,2009-01-12,2009,1,12,20,0,GMT,41,12
2009-01-12 20:30:00+00:00,2009-01-12,2009,1,12,20,30,GMT,42,12
2009-01-12 21:00:00+00:00,2009-01-12,2009,1,12,21,0,GMT,43,12
2009-01-12 21:30:00+00:00,2009-01-12,2009,1,12,21,30,GMT,44,12
2009-01-12 22:00:00+00:00,2009-01-12,2009,1,12,22,0,GMT,45,12
2009-01-12 22:30:00+00:00,2009-01-12,2009,1,12,22,30,GMT,46,12
2009-01-12 23:00:00+00:00,2009-01-12,2009,1,12,23,0,GMT,47,12
2009-01-12 23:30:00+00:00,2009-01-12,2009,1,12,23,30,GMT,48,12
2009-01-13 00:00:00+00:00,2009-01-13,2009,1,13,0,0,GMT,1,13
2009-01-13 00:30:00+00:00,2009-01-13,2009,1,13,0,30,GMT,2,13
2009-01-13 01:00:00+00:00,2009-01-13,2009,1,13,1,0,GMT,3,13
2009-01-13 01:30:00+00:00,2009-01-13,2009,1,13,1,30,GMT,4,13
2009-01-13 02:00:00+00:00,2009-01-13,2009,1,13,2,0,GMT,5,13
2009-01-13 02:30:00+00:00,2009-01-13,2009,1,13,2,30,GMT,6,13
2009-01-13 03:00:00+00:00,2009-01-13,2009,1,13,3,0,GMT,7,13
2009-01-13 03:30:00+00:00,2009-01-13,2009,1,13,3,30,GMT,8,13
2009-01-13 04:00:00+00:00,2009-01-13,2009,1,13,4,0,GMT,9,13
2009-01-13 04:30:00+00:00,2009-01-13,2009,1,13,4,30,GMT,10,13
2009-01-13 05:00:00+00:00,2009-01-13,2009,1,13,5,0,GMT,11,13
2009-01-13 05:30:00+00:00,2009-01-13,2009,1,13,5,30,GMT,12,13
2009-01-13 06:00:00+00:00,2009-01-13,2009,1,13,6,0,GMT,13,13
2009-01-13 06:30:00+00:00,2009-01-13,2009,1,13,6,30,GMT,14,13
2009-01-13 07:00:00+00:00,2009-01-13,2009,1,13,7,0,GMT,15,13
2009-01-13 07:30:00+00:00,2009-01-13,2009,1,13,7,30,GMT,16,13
2009-01-13 08:00:00+00:00,2009-01-13,2009,1,13,8,0,GMT,17,13
2009-01-13 08:30:00+00:00,2009-01-13,2009,1,13,8,30,GMT,18,13
2009-01-13 09:00:00+00:00,2009-01-13,2009,1,13,9,0,GMT,19,13
2009-01-13 09:30:00+00:00,2009-01-13,2009,1,13,9,30,GMT,20,13
2009-01-13 10:00:00+00:00,2009-01-13,2009,1,13,10,0,GMT,21,13
2009-01-13 10:30:00+00:00,2009-01-13,2009,1,13,10,30,GMT,22,13
2009-01-13 11:00:00+00:00,2009-01-13,2009,1,13,11,0,GMT,23,13
2009-01-13 11:30:00+00:00,2009-01-13,2009,1,13,11,30,GMT,24,13
2009-01-13 12:00:00+00:00,2009-01-13,2009,1,13,12,0,GMT,25,13
2009-01-13 12:30:00+00:00,2009-01-13,2009,1,13,12,30,GMT,26,13
2009-01-13 13:00:00+00:00,2009-01-13,2009,1,13,13,0,GMT,27,13
2009-01-13 13:30:00+00:00,2009-01-13,2009,1,13,13,30,GMT,28,13
2009-01-13 14:00:00+00:00,2009-01-13,2009,1,13,14,0,GMT,29,13
2009-01-13 14:30:00+00:00,2009-01-13,2009,1,13,14,30,GMT,30,13
2009-01-13 15:00:00+00:00,2009-01-13,2009,1,13,15,0,GMT,31,13
2009-01-13 15:30:00+00:00,2009-01-13,2009,1,13,15,30,GMT,32,13
2009-01-13 16:00:00+00:00,2009-01-13,2009,1,13,16,0,GMT,33,13
2009-01-13 16:30:00+00:00,2009-01-13,2009,1,13,16,30,GMT,34,13
2009-01-13 17:00:00+00:00,2009-01-13,2009,1,13,17,0,GMT,35,13
2009-01-13 17:30:00+00:00,2009-01-13,2009,1,13,17,30,GMT,36,13
2009-01-13 18:00:00+00:00,2009-01-13,2009,1,13,18,0,GMT,37,13
2009-01-13 18:30:00+00:00,2009-01-13,2009,1,13,18,30,GMT,38,13
2009-01-13 19:00:00+00:00,2009-01-13,2009,1,13,19,0,GMT,39,13
2009-01-13 19:30:00+00:00,2009-01-13,2009,1,13,19,30,GMT,40,13
2009-01-13 20:00:00+00:00,2009-01-13,2009,1,13,20,0,GMT,41,13
2009-01-13 20:30:00+00:00,2009-01-13,2009,1,13,20,30,GMT,42,13
2009-01-13 21:00:00+00:00,2009-01-13,2009,1,13,21,0,GMT,43,13
2009-01-13 21:30:00+00:00,2009-01-13,2009,1,13,21,30,GMT,44,13
2009-01-13 22:00:00+00:00,2009-01-13,2009,1,13,22,0,GMT,45,13
2009-01-13 22:30:00+00:00,2009-01-13,2009,1,13,22,30,GMT,46,13
2009-01-13 23:00:00+00:00,2009-01-13,2009,1,13,23,0,GMT,47,13
2009-01-13 23:30:00+00:00,2009-01-13,2009,1,13,23,30,GMT,48,13
2009-01-14 00:00:00+00:00,2009-01-14,2009,1,14,0,0,GMT,1,14
2009-01-14 00:30:00+00:00,2009-01-14,2009,1,14,0,30,GMT,2,14
2009-01-14 01:00:00+00:00,2009-01-14,2009,1,14,1,0,GMT,3,14
2009-01-14 01:30:00+00:00,2009-01-14,2009,1,14,1,30,GMT,4,14
2009-01-14 02:00:00+00:00,2009-01-14,2009,1,14,2,0,GMT,5,14
2009-01-14 02:30:00+00:00,2009-01-14,2009,1,14,2,30,GMT,6,14
2009-01-14 03:00:00+00:00,2009-01-14,2009,1,14,3,0,GMT,7,14
2009-01-14 03:30:00+00:00,2009-01-14,2009,1,14,3,30,GMT,8,14
2009-01-14 04:00:00+00:00,2009-01-14,2009,1,14,4,0,GMT,9,14
2009-01-14 04:30:00+00:00,2009-01-14,2009,1,14,4,30,GMT,10,14
2009-01-14 05:00:00+00:00,2009-01-14,2009,1,14,5,0,GMT,11,14
2009-01-14 05:30:00+00:00,2009-01-14,2009,1,14,5,30,GMT,12,14
2009-01-14 06:00:00+00:00,2009-01-14,2009,1,14,6,0,GMT,13,14
2009-01-14 06:30:00+00:00,2009-01-14,2009,1,14,6,30,GMT,14,14
2009-01-14 07:00:00+00:00,2009-01-14,2009,1,14,7,0,GMT,15,14
2009-01-14 07:30:00+00:00,2009-01-14,2009,1,14,7,30,GMT,16,14
2009-01-14 08:00:00+00:00,2009-01-14,2009,1,14,8,0,GMT,17,14
2009-01-14 08:30:00+00:00,2009-01-14,2009,1,14,8,30,GMT,18,14
2009-01-14 09:00:00+00:00,2009-01-14,2009,1,14,9,0,GMT,19,14
2009-01-14 09:30:00+00:00,2009-01-14,2009,1,14,9,30,GMT,20,14
2009-01-14 10:00:00+00:00,2009-01-14,2009,1,14,10,0,GMT,21,14
2009-01-14 10:30:00+00:00,2009-01-14,2009,1,14,10,30,GMT,22,14
2009-01-14 11:00:00+00:00,2009-01-14,2009,1,14,11,0,GMT,23,14
2009-01-14 11:30:00+00:00,2009-01-14,2009,1,14,11,30,GMT,24,14
