ID,tariff,stimulus,kwh_2009_08,kwh_2009_09,kwh_2009_10,kwh_2009_11,kwh_2009_12,kwh_2010_01,kwh_2010_02,kwh_2010_03,kwh_2010_04,D_200_2,D_300_2,D_300_3,D_300_4,D_300_5,D_300_6,D_300_7,D_310_2,D_310_3,D_310_4,D_310_5,D_310_6,D_310_7,D_405_2,D_401_2,D_401_3,D_401_4,D_401_5,D_401_6
1599,E,E,235.7400000000007,191.9765000000001,209.77399999999946,229.92049999999998,257.0874999999998,249.5344999999998,229.51299999999986,252.66150000000005,239.3644999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1604,E,E,666.3199999999995,605.7309999999993,678.1010000000005,603.3510000000002,631.2825000000006,608.6814999999998,656.2149999999998,637.5379999999993,625.9079999999992,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1607,E,E,20.005999999999997,15.88949999999998,16.34450000000003,12.928500000000001,29.23999999999979,34.273500000000226,25.761499999999984,17.64850000000009,17.527499999999986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1609,E,E,302.5894999999996,276.46549999999974,330.28550000000047,351.67450000000053,416.6240000000004,384.1534999999996,326.1209999999998,334.2515,293.42649999999963,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1624,E,E,336.11449999999945,332.5600000000002,396.9710000000003,395.96699999999964,458.2010000000003,445.99749999999943,350.7085,368.4420000000009,305.9174999999997,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1633,B,3,300.59100000000063,288.6565,311.58099999999985,325.40699999999987,427.85550000000006,415.7294999999996,278.9170000000001,274.31100000000015,248.09200000000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,E,E,223.6855,487.61450000000025,310.7945000000007,420.30150000000043,556.4920000000008,478.8895,335.2665,377.7629999999998,392.91850000000017,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1639,E,E,235.07800000000032,211.27500000000015,251.32199999999978,287.3990000000002,320.2725000000002,354.9964999999995,284.9104999999993,305.09100000000007,249.25499999999985,,,,,,,,,,,,,,,,,,,
1650,E,E,364.64300000000054,324.49850000000043,355.4225,388.6400000000004,422.33200000000033,451.5340000000005,387.21750000000026,412.98250000000047,384.7614999999997,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1657,E,E,79.52449999999924,222.26849999999982,321.00100000000026,372.49549999999925,339.023,453.70099999999906,393.63850000000025,405.7444999999991,251.69049999999984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,E,E,611.6450000000009,581.0879999999995,599.0490000000003,705.0509999999995,804.2185000000001,782.0550000000003,729.796000000001,751.8454999999999,644.4879999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1661,E,E,870.5664999999995,963.1380000000006,1057.7200000000003,1621.6829999999975,1982.6835000000008,1918.1735000000035,1421.0385000000022,1391.8499999999992,736.0945000000007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,E,E,162.3534999999996,190.11450000000045,225.4625000000007,260.2750000000004,237.31149999999948,309.2499999999994,219.49649999999963,252.83450000000073,152.7785000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1665,E,E,322.08499999999947,329.25950000000034,395.1195000000003,395.0444999999996,495.7249999999995,437.6919999999997,367.8040000000007,385.19950000000057,355.7210000000011,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1666,E,E,288.8024999999997,289.79050000000007,336.13450000000006,353.17999999999967,423.6825000000003,401.7434999999998,323.9339999999995,350.37300000000056,252.62450000000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1667,E,E,174.45049999999995,193.0279999999995,224.56899999999905,272.035,269.1079999999985,248.43399999999988,252.5364999999993,283.8575000000002,205.94450000000055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1670,E,E,343.3375000000004,357.96299999999974,368.8660000000005,364.1419999999999,479.4690000000004,461.58,397.2545000000002,389.3695,443.62749999999966,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1673,E,E,404.17499999999944,358.8190000000001,334.0949999999995,354.9999999999999,415.241,452.16750000000013,298.19699999999995,349.86300000000017,341.09100000000075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1675,E,E,276.4645000000001,318.2359999999995,310.6855000000001,316.29700000000014,390.7054999999997,392.54499999999973,248.24250000000012,282.3175000000002,247.16300000000012,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1677,E,E,439.9380000000002,403.2534999999997,418.92799999999863,415.1265,456.8025000000006,417.31200000000086,328.02599999999984,345.39500000000027,309.1509999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1679,E,E,225.46400000000014,199.6565,226.25449999999987,294.43049999999965,292.2785000000002,316.4070000000001,275.301,283.86999999999995,262.57649999999956,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1682,E,E,90.2000000000003,95.7495,119.21150000000031,169.82299999999995,266.8205,306.5585000000001,236.4324999999998,208.80449999999985,132.4030000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1695,E,E,250.13250000000042,299.3025000000003,338.20000000000084,312.5819999999996,428.0510000000004,372.88149999999916,361.10949999999934,354.1035,285.55699999999933,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1700,E,E,84.34299999999948,106.60900000000028,108.2325000000001,111.01699999999961,123.77399999999987,147.5955000000003,121.1590000000001,123.50000000000067,87.56699999999981,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1711,E,E,511.06299999999965,550.0400000000002,502.7384999999999,513.2020000000003,595.9524999999996,601.7159999999998,472.5019999999998,340.99699999999945,508.6955000000004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1716,E,E,217.22149999999993,234.43600000000058,282.7565000000002,271.53849999999983,288.53800000000007,267.73900000000043,213.3845000000001,215.18499999999963,194.5115000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1720,E,E,302.98499999999973,255.9095000000003,291.2365000000003,301.7905000000006,341.76650000000046,414.3140000000003,360.7710000000003,343.8559999999999,466.5250000000004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1722,E,E,246.3625000000004,233.28649999999988,227.37999999999974,270.3410000000006,343.4800000000021,286.8555000000018,252.9030000000003,156.86799999999894,239.9189999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1724,E,E,220.71800000000036,97.83250000000005,243.4030000000004,138.57450000000068,761.4890000000004,586.1630000000006,190.2375000000006,121.97549999999963,196.53750000000005,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1727,E,E,457.7395000000003,519.8954999999999,540.0620000000004,579.4345000000002,569.0560000000011,525.7009999999988,495.9484999999999,558.2444999999997,538.2325000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1736,E,E,195.8304999999999,156.33400000000015,229.41849999999968,225.89850000000018,322.2800000000003,293.4410000000003,261.66849999999977,201.8655,192.1289999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1742,E,E,226.72950000000014,240.1789999999996,242.05999999999943,300.50399999999973,322.6864999999998,371.18599999999935,300.2514999999998,279.43349999999924,262.5065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1744,B,3,129.1239999999999,126.35499999999965,132.09349999999966,138.42300000000048,139.55099999999985,147.22800000000004,114.11849999999986,109.69949999999999,95.57199999999968,,,,,,,,,,,,,,,,,,,
1752,E,E,131.7390000000001,147.66700000000003,147.3565000000002,157.10400000000007,244.18099999999959,290.5939999999999,276.91400000000027,223.81700000000015,272.3074999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1754,E,E,631.6220000000004,726.1205000000004,561.7809999999992,726.4765000000006,856.4415000000016,769.8605000000003,527.2449999999992,651.5509999999991,527.6199999999994,,,,,,,,,,,,,,,,,,,
1760,E,E,386.4960000000003,443.39900000000057,492.4005000000006,565.0845000000003,1060.7815000000005,661.9160000000005,508.87500000000006,510.12149999999866,441.1954999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1761,B,3,289.738,333.96999999999974,465.59200000000055,672.2585000000012,1132.896,1104.8219999999994,1001.7800000000008,909.032500000001,620.3649999999998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1763,E,E,148.87900000000016,157.67300000000014,192.71599999999972,258.0260000000005,223.4395000000002,293.78950000000043,250.7099999999998,207.2189999999998,139.55600000000013,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1765,E,E,700.3864999999994,611.6379999999989,706.5149999999996,812.3934999999998,893.1010000000017,770.2990000000004,624.4584999999997,736.5044999999992,587.7745000000009,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1768,E,E,423.4754999999999,530.4000000000001,781.0430000000006,1116.6704999999986,906.9945000000012,312.3134999999992,474.76749999999976,1143.2495000000001,833.3134999999988,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1789,E,E,474.0385000000002,602.0110000000004,573.5579999999991,504.7899999999996,623.1204999999999,717.0279999999991,523.7009999999999,535.6889999999996,407.1834999999998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1797,E,E,137.54599999999985,130.5904999999996,162.66449999999966,159.83699999999988,200.40899999999954,182.51150000000018,139.67249999999953,171.11399999999983,118.40099999999913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1804,E,E,448.4694999999999,397.2634999999997,483.5455000000001,547.0979999999998,719.9579999999995,819.5005000000001,580.0030000000002,583.1885000000013,460.7580000000009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1807,E,E,134.7784999999996,140.81799999999984,140.7679999999998,154.77349999999987,164.8144999999999,156.90849999999918,139.32999999999984,140.42449999999963,127.61749999999914,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1808,E,E,114.19900000000007,143.0324999999999,170.82049999999936,155.6639999999999,181.80449999999976,158.5125000000003,136.9445,142.738,124.21350000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1809,E,E,377.2744999999999,438.9015000000005,439.8850000000001,404.2075000000003,431.4924999999996,422.1360000000001,460.19000000000074,426.99100000000067,371.92649999999963,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1812,B,3,166.7215,242.60950000000054,275.8585000000004,251.8290000000001,339.2384999999998,397.8459999999996,288.97799999999944,293.6404999999999,239.31350000000006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1831,E,E,235.33650000000003,212.2975,286.7435000000004,337.079,399.6050000000005,347.0420000000002,261.89000000000004,275.9409999999997,236.1009999999997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1834,B,3,229.83049999999997,239.31699999999947,248.96150000000003,270.1619999999995,285.5090000000003,289.5500000000001,236.60999999999976,258.84900000000016,217.81699999999984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1840,E,E,514.7030000000001,625.1159999999999,705.5044999999994,815.3229999999991,916.5545000000005,804.7515000000011,642.4090000000004,616.6924999999995,483.3355000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1842,E,E,393.2324999999998,378.86100000000016,424.86550000000017,406.09700000000015,509.3410000000002,484.035,369.2944999999998,386.83200000000033,370.4589999999989,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1843,E,E,404.8164999999991,455.9659999999998,520.8055000000004,520.1129999999998,557.0935000000003,570.982999999999,457.53750000000065,495.62650000000053,453.37299999999993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1844,E,E,231.9879999999997,235.58600000000024,211.79450000000057,224.46050000000025,216.02450000000005,210.40000000000006,203.6355000000003,190.62950000000004,222.34750000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1845,B,3,230.12850000000003,291.7594999999995,425.93600000000004,457.8565000000006,626.2150000000008,634.4514999999986,499.96149999999943,474.56450000000126,369.6535,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1850,B,3,611.1655000000007,628.8370000000004,563.069999999999,654.5294999999995,612.04,685.7069999999987,513.6875000000006,514.4349999999987,439.5535000000005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1854,E,E,467.85650000000015,426.91949999999997,521.375,550.4210000000005,583.7710000000011,485.6855000000003,546.3869999999995,549.4555000000004,441.18550000000096,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1859,E,E,37.888500000000214,38.771500000000266,171.28999999999954,151.03199999999958,173.18599999999884,320.66199999999975,298.8325000000004,215.44100000000162,94.7249999999992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1861,E,E,421.2830000000002,438.409,455.65850000000034,483.5184999999992,591.7294999999984,653.1299999999993,457.7755000000008,474.45150000000007,445.78799999999956,,,,,,,,,,,,,,,,,,,
1874,E,E,113.04700000000011,120.95899999999983,145.3975000000001,158.43900000000005,199.14949999999982,162.5105,139.0040000000004,150.54949999999985,135.76800000000046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1877,E,E,285.63949999999954,183.64049999999983,304.5314999999995,397.6905000000005,540.7424999999993,775.8210000000001,359.81499999999994,437.2814999999993,305.7334999999994,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1883,E,E,133.60699999999997,132.54349999999994,147.43649999999974,163.23249999999976,190.79850000000005,187.1479999999998,98.64199999999978,95.70399999999982,97.70649999999982,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1884,E,E,306.66999999999837,267.5779999999989,265.5919999999983,242.04799999999884,311.64549999999787,284.7724999999995,214.31399999999837,234.89949999999882,267.2249999999985,,,,,,,,,,,,,,,,,,,
1885,E,E,320.6790000000003,285.7075000000005,368.0349999999993,339.5014999999999,412.35199999999986,450.1839999999996,314.78949999999963,325.1250000000002,336.1489999999992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,E,E,481.8724999999998,486.6789999999994,518.7294999999999,562.5045000000008,735.1895000000005,749.0984999999994,490.6270000000005,522.4535000000005,518.0914999999985,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1889,E,E,178.09399999999974,187.80850000000015,67.55700000000004,59.656000000000056,141.3385000000002,89.37400000000017,86.11650000000004,80.36950000000004,57.503500000000194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1890,E,E,479.4649999999997,630.9589999999993,490.10150000000016,436.03349999999995,803.1920000000006,607.6989999999989,390.683500000001,460.53749999999997,476.12000000000006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,E,E,214.80899999999963,206.4364999999997,248.2364999999997,309.30100000000033,343.20249999999993,304.4085,270.54650000000004,254.17099999999985,221.42899999999972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1898,B,3,126.71599999999964,108.04250000000017,146.55449999999976,146.8114999999999,156.53600000000006,197.1329999999995,171.27049999999952,159.18349999999992,173.22699999999995,,,,,,,,,,,,,,,,,,,
1903,E,E,393.7255000000001,410.994,393.96499999999986,514.8420000000008,507.4099999999996,630.5399999999995,500.0630000000004,523.1529999999999,487.78350000000023,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1905,E,E,186.73249999999985,169.1644999999998,222.44400000000036,208.94549999999978,396.4414999999996,347.5314999999995,268.1005000000004,240.42500000000004,192.04300000000003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1906,E,E,98.23800000000017,72.43099999999934,81.74600000000031,29.55500000000001,99.05299999999987,107.98550000000006,132.14349999999862,69.55699999999952,134.60150000000002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1917,E,E,415.0604999999996,410.4095000000001,493.3224999999999,594.869999999999,540.6569999999997,505.394500000001,444.41349999999994,446.3525,356.93250000000035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1922,E,E,293.07649999999984,278.9340000000001,345.11900000000026,382.03550000000047,404.52850000000007,365.5199999999997,332.6214999999996,351.7105000000003,292.4019999999998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1929,B,3,264.2174999999994,320.77699999999993,347.63299999999964,375.87199999999933,420.5480000000001,455.033,356.65499999999975,392.76049999999987,357.3089999999994,,,,,,,,,,,,,,,,,,,
1942,E,E,298.23400000000055,290.11750000000063,299.6480000000001,280.37199999999984,313.7774999999999,322.2965000000001,274.8194999999998,316.23600000000044,299.6844999999996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1948,E,E,146.16699999999994,159.02449999999996,163.90350000000035,185.4584999999998,236.7325000000001,225.19450000000035,261.76,229.924,203.06600000000012,,,,,,,,,,,,,,,,,,,
1953,E,E,219.8270000000002,166.61950000000004,218.17000000000024,233.3580000000001,234.94750000000047,263.5600000000003,176.51600000000005,183.04250000000016,169.67500000000047,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1954,E,E,394.46199999999857,137.3365,140.38349999999795,129.24150000000063,127.48199999999987,113.67749999999953,51.03650000000011,36.264000000000095,101.97049999999881,,,,,,,,,,,,,,,,,,,
1964,E,E,140.36950000000058,2.875499999999906,3.5709999999998367,177.3279999999987,446.844000000006,246.61849999999967,170.99200000000187,129.45400000000018,22.79150000000001,,,,,,,,,,,,,,,,,,,
1969,E,E,193.51849999999945,182.56199999999995,196.8130000000001,240.781,253.10049999999973,246.55499999999978,221.2019999999999,265.66400000000004,291.03100000000035,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1975,E,E,427.39499999999975,375.2834999999996,510.13500000000096,494.6475,609.2914999999989,575.4099999999993,455.5025000000002,528.5219999999994,506.5590000000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1984,E,E,287.0324999999997,318.9410000000005,394.40999999999934,389.4550000000005,388.5794999999999,373.23300000000063,338.28350000000006,369.5594999999997,353.23250000000024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1989,E,E,215.15899999999982,253.17650000000003,268.20850000000047,292.83949999999965,255.83999999999924,281.6524999999998,252.08400000000023,256.11850000000027,228.6874999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2003,E,E,296.38199999999966,369.0694999999997,383.20699999999994,437.00350000000066,575.6980000000004,909.1625000000013,412.43550000000016,400.0000000000005,374.54100000000005,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,E,E,311.03649999999976,337.811,396.32899999999944,434.0924999999993,530.2185000000003,523.687500000001,424.5899999999999,393.1930000000001,241.06650000000064,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,E,E,551.5204999999986,501.14899999999994,550.1140000000008,630.3454999999994,703.8054999999995,665.4320000000009,518.7065000000003,566.2164999999998,460.66499999999945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2023,E,E,267.3039999999996,272.5835000000002,337.29499999999996,371.9709999999997,416.74449999999985,456.3300000000001,322.4784999999992,318.2245000000003,272.70499999999976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2029,E,E,173.4924999999996,205.86000000000024,234.50850000000025,190.0255000000002,301.1470000000001,264.78249999999997,217.5755000000001,201.588,235.29449999999994,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2033,E,E,150.3800000000002,134.18649999999994,170.53749999999982,178.9070000000003,177.7430000000004,206.4765000000006,164.51050000000012,155.9780000000001,132.05350000000013,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2036,E,E,245.61799999999974,235.76949999999982,273.6354999999997,301.2205,280.7430000000001,308.043,231.63799999999947,240.42849999999964,243.3745000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2041,E,E,353.1830000000002,370.3305000000006,373.17700000000025,407.0985000000003,445.51949999999965,325.4709999999997,296.6839999999997,384.4215000000013,362.2584999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2046,E,E,491.86050000000046,476.64300000000077,585.9019999999994,572.1114999999993,381.5559999999999,631.7859999999993,416.6970000000005,373.73149999999947,379.28699999999986,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2049,E,E,295.0740000000001,397.92100000000033,453.4964999999993,369.6299999999999,453.5180000000004,438.75250000000074,401.4515000000008,311.7369999999999,354.09349999999927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
